Name,Price,Link,Img_url
"마이디어 냉장고 173L, MDRT237FGO01","433,900원",https://www.coupang.com/vp/products/7645899773?itemId=20329843148&vendorItemId=91357569544&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=65&rank=65,
GOODEL 소형 미니 일반냉장고 WDL99 90L 화이트 2도어,"199,000원",https://www.coupang.com/vp/products/8750671365?itemId=25438584690&vendorItemId=92475602892&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=66&rank=66,
"(LG전자) DIOS(디오스) AI 오브제컬렉션 832L 냉장고 2도어 (프라임 실버/S836P022), S836P022","1,900,000원",https://www.coupang.com/vp/products/8976544257?itemId=26277790581&vendorItemId=93896339907&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=67&rank=67,
"LG전자 2도어 241L 일반냉장고 방문설치, B245DS22","560,000원",https://www.coupang.com/vp/products/9126890405?itemId=26851270819&vendorItemId=93821086447&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=68&rank=68,
"캐리어 클라윈드 슬림형 122L 2도어 냉장고 방문설치, KRFT-122ABPWW","279,000원",https://www.coupang.com/vp/products/8326705849?itemId=25893336742&vendorItemId=92879206654&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=69&rank=69,
"삼성전자 Bespoke AI 905L 4도어 냉장고 방문설치, RM70F90R2DD","2,240,000원",https://www.coupang.com/vp/products/8734947909?itemId=26071454922&vendorItemId=92195376712&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=70&rank=70,
"캐리어 모드비 피트인 618L 4도어 냉장고 방문설치, MRNF618APS1","1,490,000원",https://www.coupang.com/vp/products/7455706662?itemId=19421109892&vendorItemId=86532599033&q=냉장고&searchId=20b9f2f31071882&sourceType=search&itemsCount=72&searchRank=71&rank=71,
"삼성전자 Bespoke 905L AI 4도어 냉장고 방문설치, RM70F90R2ZG","2,640,000원",https://www.coupang.com/vp/products/8680030286?itemId=25197702923&vendorItemId=92194350860&sourceType=srp_product_ads&clickEventId=f1d72e30-b652-11f0-acd9-8704fffce10e&korePlacement=15&koreSubPlacement=73&clickEventId=f1d72e30-b652-11f0-acd9-8704fffce10e&korePlacement=15&koreSubPlacement=73,
"국산 1등급 음료수냉장고 냉장 음료 주류 꽃 약국 업소용 쇼케이스, FT-470X(지역착불비책정후 배송해피콜안내)","899,000원",https://www.coupang.com/vp/products/8845326192?itemId=25782879576&vendorItemId=90130785139&q=냉장고&searchId=764e0d861074873&sourceType=search&itemsCount=72&searchRank=73&rank=73,
"삼성전자 Bespoke 905L AI 4도어 냉장고 방문설치, RM70F90R2A","2,640,000원",https://www.coupang.com/vp/products/8680030286?itemId=25197702922&vendorItemId=92194350851&sourceType=srp_product_ads&clickEventId=f1d72e30-b652-11f0-b472-19742e10dcec&korePlacement=15&koreSubPlacement=75&clickEventId=f1d72e30-b652-11f0-b472-19742e10dcec&korePlacement=15&koreSubPlacement=75,
